URL,mathematics,physicalscience,English,history,medicalscience,religion
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008106535&date=20170806&type=1&rankingSectionId=000&rankingSeq=48,6881.3,7628.1,8111.9,8097.3,8151.8,8131.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002877378&date=20170806&type=1&rankingSectionId=000&rankingSeq=49,6641.5,8905.8,8442.7,12031.8,9651.2,10322.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456362&date=20170806&type=1&rankingSectionId=000&rankingSeq=50,6291.3,8212.5,8707,8090.4,10234.7,8968.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004049156&date=20170805&type=1&rankingSectionId=000&rankingSeq=1,8020.6,9464.8,9309.5,8627,11212.1,7889.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455673&date=20170805&type=1&rankingSectionId=000&rankingSeq=2,6140.6,7894.1,6889.3,9430.8,8954,8138.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302897&date=20170805&type=1&rankingSectionId=000&rankingSeq=3,6505.4,8788.6,7245.8,8925.2,9171.9,7809.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004049141&date=20170805&type=1&rankingSectionId=000&rankingSeq=5,9436.7,12851.7,10275.2,8960.1,10044.2,9512.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002997291&date=20170805&type=1&rankingSectionId=000&rankingSeq=6,9769.6,12154.3,13640.2,12573.1,12892,13748.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002876376&date=20170805&type=1&rankingSectionId=000&rankingSeq=7,7076.3,7945,9095.5,7498.9,10537.7,7436.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000555816&date=20170805&type=1&rankingSectionId=000&rankingSeq=8,6742.8,9596.3,7551.2,8931.4,9219.8,9088.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455616&date=20170805&type=1&rankingSectionId=000&rankingSeq=9,5157.6,6338.4,6242.3,6569.4,8041.2,6544.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004049188&date=20170805&type=1&rankingSectionId=000&rankingSeq=10,7328,9831,8689.3,9089.5,9665.4,8957.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002374799&date=20170805&type=1&rankingSectionId=000&rankingSeq=11,6657.1,8328.4,8146.9,9325.7,8234.8,8927.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455582&date=20170805&type=1&rankingSectionId=000&rankingSeq=12,5250.7,8227,7036.1,9249.5,8545.1,10840.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455770&date=20170805&type=1&rankingSectionId=000&rankingSeq=13,7536.6,8741.8,8386.6,9239.4,10069.1,8430.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003085113&date=20170805&type=1&rankingSectionId=000&rankingSeq=14,7097.7,8986.1,7594,9999.7,9899.9,9673.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002374807&date=20170805&type=1&rankingSectionId=000&rankingSeq=15,4666.7,6347.4,6125.2,6846.9,7435,7020.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=469&aid=0000223801&date=20170805&type=1&rankingSectionId=000&rankingSeq=16,8423.7,10195.7,8775.7,10594.7,9024.2,10177.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455781&date=20170805&type=1&rankingSectionId=000&rankingSeq=17,4531.4,6057.4,5044.9,7522.7,6587,6472.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003891050&date=20170805&type=1&rankingSectionId=000&rankingSeq=18,4381.5,7018.3,5907.6,8576.3,8672.4,7134.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302922&date=20170805&type=1&rankingSectionId=000&rankingSeq=19,7257.7,8105.1,8827.8,8855.1,8797.5,8909.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302866&date=20170805&type=1&rankingSectionId=000&rankingSeq=20,7416.5,11777.1,10095.2,10211.1,12904.4,10633.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002997292&date=20170805&type=1&rankingSectionId=000&rankingSeq=21,6946.1,9060,8212.9,9363.5,10347.5,8883.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455567&date=20170805&type=1&rankingSectionId=000&rankingSeq=22,3755.8,4853,5181.8,5605.6,6448.2,5140.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003891068&date=20170805&type=1&rankingSectionId=000&rankingSeq=23,6427.3,8599.8,7294.4,9853.5,10489.1,10241.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302935&date=20170805&type=1&rankingSectionId=000&rankingSeq=24,4426.5,5222.6,5287.3,6214.8,7096.1,6245.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002876491&date=20170805&type=1&rankingSectionId=000&rankingSeq=25,6135.9,9108.3,8681.4,9390.1,9717.4,10182.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455954&date=20170805&type=1&rankingSectionId=000&rankingSeq=26,2882.2,4574,4530.3,8503.5,6187.8,6865.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=119&aid=0002202285&date=20170805&type=1&rankingSectionId=000&rankingSeq=27,3294.5,7216.3,6550.3,6850.7,7042.3,6521.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742349&date=20170805&type=0&rankingSectionId=000&rankingSeq=28,6492.3,8150.6,7471.9,7653.8,9216.8,7366.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=469&aid=0000223834&date=20170805&type=1&rankingSectionId=000&rankingSeq=29,6902.5,9329.2,8853.2,8007.2,8892.8,8198.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455678&date=20170805&type=1&rankingSectionId=000&rankingSeq=30,5186.3,7240.9,6414.9,7996.1,7266.4,7373.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=449&aid=0000135124&date=20170805&type=2&rankingSectionId=000&rankingSeq=31,6079,7686.6,7403,9425.4,10218.3,8781.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001042836&date=20170805&type=2&rankingSectionId=000&rankingSeq=32,6034.3,8047.9,7962.9,8831.7,8358.3,7768.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=032&aid=0002808378&date=20170805&type=1&rankingSectionId=000&rankingSeq=33,4631.5,6121,5587.5,6661.2,6352.7,7071
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002876460&date=20170805&type=1&rankingSectionId=000&rankingSeq=34,3802.8,5365.4,5450.5,6400,6797.3,6333.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455526&date=20170805&type=1&rankingSectionId=000&rankingSeq=35,5280.2,6847.1,6733.8,9340.4,6945.1,7639.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002374809&date=20170805&type=1&rankingSectionId=000&rankingSeq=36,4381,6172.7,5877,8011.3,6373.3,7398
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455822&date=20170805&type=1&rankingSectionId=000&rankingSeq=37,6112.2,7543.7,7904.7,10358.2,7772.7,7951.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456001&date=20170805&type=1&rankingSectionId=000&rankingSeq=38,3549.6,4738.5,4871.3,5668.9,5461.3,5584.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002374806&date=20170805&type=1&rankingSectionId=000&rankingSeq=39,5971.9,6543,7136.6,6055.4,6500.6,6660.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003085098&date=20170805&type=1&rankingSectionId=000&rankingSeq=40,4890.5,6101.9,6016.6,5791.7,7078,6001.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302918&date=20170805&type=0&rankingSectionId=000&rankingSeq=41,4665.2,6090.6,5651.2,6548.3,6137.4,6657.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=032&aid=0002808371&date=20170805&type=0&rankingSectionId=000&rankingSeq=42,6137.3,8726.3,7830.7,11065,9405.9,10162.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000555870&date=20170805&type=1&rankingSectionId=000&rankingSeq=43,9096.3,11463.4,10576.1,10930,12773.9,11480.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010489977&date=20170805&type=2&rankingSectionId=000&rankingSeq=44,6122.2,7044,6778.9,5590.9,8033.6,6459.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003197993&date=20170805&type=1&rankingSectionId=000&rankingSeq=45,3925.6,5281.6,4987.5,5596.2,6136.9,6234.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002876762&date=20170805&type=1&rankingSectionId=000&rankingSeq=46,3002,5784.6,4713.6,7245.9,6654.5,6313
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000160056&date=20170805&type=2&rankingSectionId=000&rankingSeq=47,5469.3,7585.5,6953.8,6671.5,7919.7,7070.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=011&aid=0003086259&date=20170805&type=1&rankingSectionId=000&rankingSeq=48,3954.9,5303.4,4543.8,6959.2,5826.3,6433.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455376&date=20170805&type=1&rankingSectionId=000&rankingSeq=49,3940.1,6300.2,6308.1,9115.9,7485.2,7561.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002997297&date=20170805&type=1&rankingSectionId=000&rankingSeq=50,6943,9043.6,8972.4,9849.6,9179.9,9897
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003084921&date=20170804&type=1&rankingSectionId=000&rankingSeq=1,6106.7,7157.3,6813.8,7700.5,9079.8,7003.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=016&aid=0001273463&date=20170804&type=1&rankingSectionId=000&rankingSeq=2,6139.5,9234.8,7703.3,8314.2,8495.5,8769.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008104903&date=20170804&type=1&rankingSectionId=000&rankingSeq=3,4821,6475.7,5817.3,6979.2,7782.5,6284.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=469&aid=0000223531&date=20170804&type=1&rankingSectionId=000&rankingSeq=5,6356.6,8397,8623.4,9184.7,9905.6,8630.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=016&aid=0001273398&date=20170804&type=1&rankingSectionId=000&rankingSeq=6,4757.4,6443.3,6606.8,9221.8,8989.5,9009.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002875206&date=20170804&type=1&rankingSectionId=000&rankingSeq=7,4408.1,5992.3,5909.5,8813.1,7919,7119.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=081&aid=0002842627&date=20170804&type=1&rankingSectionId=000&rankingSeq=8,8428,10834.1,9921,10584.7,11685.1,12578.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009453743&date=20170804&type=1&rankingSectionId=000&rankingSeq=9,6569.5,7353.2,5495.5,5555.4,8119.6,6631.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742078&date=20170804&type=0&rankingSectionId=000&rankingSeq=10,4106.7,6048.7,4660.5,8380.8,7442.3,6818.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002875085&date=20170804&type=1&rankingSectionId=000&rankingSeq=11,3781.9,7874.2,6911.5,9146.2,8701.2,8546.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009453862&date=20170804&type=1&rankingSectionId=000&rankingSeq=12,5326.8,6161.5,5523.5,6564.2,5933.8,6222.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742237&date=20170804&type=1&rankingSectionId=000&rankingSeq=13,9105.4,10838.7,9878.2,10331.8,11320.9,10809.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=016&aid=0001273375&date=20170804&type=1&rankingSectionId=000&rankingSeq=14,5584.7,7786.6,8237.2,8229.4,11234.8,8085.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009454800&date=20170804&type=1&rankingSectionId=000&rankingSeq=15,6968.8,8828.7,7765.2,9987.6,9277.8,9117.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001042498&date=20170804&type=2&rankingSectionId=000&rankingSeq=16,2660.5,4074.5,1861.3,4383,2889.9,5466
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302614&date=20170804&type=1&rankingSectionId=000&rankingSeq=17,8245.3,8988.9,10034.8,8600.9,9455.9,8523.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003084879&date=20170804&type=1&rankingSectionId=000&rankingSeq=18,5576.7,7604.6,6709.9,7734.9,9416.3,7065.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004048738&date=20170804&type=1&rankingSectionId=000&rankingSeq=19,4360.6,5489.7,5372.5,6080.4,5634.7,5476.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001042585&date=20170804&type=2&rankingSectionId=000&rankingSeq=20,6102.7,7778.4,8866.3,8969,10175.4,9600.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009454778&date=20170804&type=1&rankingSectionId=000&rankingSeq=21,5860.7,5837.9,6501.1,6614.5,6549.2,6432.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009453778&date=20170804&type=1&rankingSectionId=000&rankingSeq=22,6962.1,8813.6,9758.9,9618.8,10624.2,9931.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003084839&date=20170804&type=1&rankingSectionId=000&rankingSeq=23,6237.8,7898.6,7857.5,7809.7,9365.4,7605
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003084837&date=20170804&type=1&rankingSectionId=000&rankingSeq=24,5717.7,6369.2,5855.1,7084.6,7852.7,6952
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009454844&date=20170804&type=1&rankingSectionId=000&rankingSeq=25,3902.4,5629.2,4784.7,5996.5,5678.4,5846.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002996965&date=20170804&type=1&rankingSectionId=000&rankingSeq=26,9769.6,12154.3,13640.2,12573.1,12892,13748.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=081&aid=0002842845&date=20170804&type=1&rankingSectionId=000&rankingSeq=27,4695.2,6900.6,7449.4,7156.8,7305.7,8172.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008105363&date=20170804&type=1&rankingSectionId=000&rankingSeq=28,5818.6,7679.9,7257.4,8133.4,7928.5,8196.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009454461&date=20170804&type=1&rankingSectionId=000&rankingSeq=29,4567.4,7104.9,5699.8,7077.2,6976.2,6492.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742187&date=20170804&type=1&rankingSectionId=000&rankingSeq=30,6744.6,6631.2,6704.1,6421.6,6768.4,7073.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742180&date=20170804&type=1&rankingSectionId=000&rankingSeq=31,5956.9,6987,5515,6190.9,5954.3,6693.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000159976&date=20170804&type=2&rankingSectionId=000&rankingSeq=32,5056.7,6996.5,5540.7,8772.5,7394.7,7799.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003084803&date=20170804&type=1&rankingSectionId=000&rankingSeq=33,6532.9,8210.4,6134,9020.2,8784.3,8536.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008104859&date=20170804&type=1&rankingSectionId=000&rankingSeq=34,5398.2,6889.9,6174.2,5949.8,6906,6190.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009454562&date=20170804&type=1&rankingSectionId=000&rankingSeq=35,5770.8,6807.9,7448.7,7360.8,9352.9,7534.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=449&aid=0000135079&date=20170804&type=2&rankingSectionId=000&rankingSeq=36,5371.2,8345.3,7686.8,10105.8,8762.3,10116.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009455083&date=20170804&type=1&rankingSectionId=000&rankingSeq=37,3816,4909.1,4503.5,5077.4,5076.5,4965.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003890471&date=20170804&type=1&rankingSectionId=000&rankingSeq=38,3048.4,4732.1,3889.9,5924.3,5326.5,5625.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008104619&date=20170804&type=1&rankingSectionId=000&rankingSeq=39,4775.2,7485.1,5945.3,9130.1,8261.2,8238.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010489797&date=20170804&type=1&rankingSectionId=000&rankingSeq=40,7000.3,8435.9,8498.5,6442,7944.7,6870.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002374744&date=20170804&type=1&rankingSectionId=000&rankingSeq=41,4176.5,5599,5940.3,5523,5750.2,6196.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=469&aid=0000223526&date=20170804&type=1&rankingSectionId=000&rankingSeq=42,8655.8,8810.1,9850.8,9225.9,9823.5,9672.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009454827&date=20170804&type=1&rankingSectionId=000&rankingSeq=43,6635.7,7145.7,7564.7,8010.2,8840.6,8231.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302607&date=20170804&type=0&rankingSectionId=000&rankingSeq=44,4196.6,6019.4,5199.8,8048.6,7012.2,6964.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003890600&date=20170804&type=1&rankingSectionId=000&rankingSeq=45,6418,9614.1,6890.4,10332.1,9660.6,8814
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009454279&date=20170804&type=1&rankingSectionId=000&rankingSeq=46,5048,6585.9,5492.7,7529.8,8867,8446.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003302625&date=20170804&type=1&rankingSectionId=000&rankingSeq=47,7753,8868.2,9563.5,8895.4,10245.1,8565.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004048807&date=20170804&type=1&rankingSectionId=000&rankingSeq=48,6117.8,7533.4,6465.1,8259.5,9371.6,7934.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002875841&date=20170804&type=1&rankingSectionId=000&rankingSeq=49,4980.8,7644.3,6646.3,8196.3,7782.6,8945.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009453035&date=20170804&type=1&rankingSectionId=000&rankingSeq=50,7272.2,8873.2,9592.6,9675.4,9456.6,11663.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=366&aid=0000378584&date=20170803&type=1&rankingSectionId=000&rankingSeq=1,4286.8,5305,4882.8,5636.4,6791.1,5490.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=081&aid=0002842627&date=20170803&type=1&rankingSectionId=000&rankingSeq=2,8428,10834.1,9921,10584.7,11685.1,12578.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009451977&date=20170803&type=1&rankingSectionId=000&rankingSeq=3,3968.2,6057.1,4931.2,7519.7,6298.8,6641.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003197503&date=20170803&type=1&rankingSectionId=000&rankingSeq=5,6192.5,8841.9,7967.8,8427.3,10299.9,9752.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002996513&date=20170803&type=1&rankingSectionId=000&rankingSeq=6,9769.6,12154.3,13640.2,12573.1,12892,13748.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0003914531&date=20170803&type=1&rankingSectionId=000&rankingSeq=7,7797.9,9725.4,9900,11047,11747.8,10671.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002741724&date=20170803&type=1&rankingSectionId=000&rankingSeq=8,9662.3,9736.3,11201.6,10413.7,11000.7,11508.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0003914438&date=20170803&type=1&rankingSectionId=000&rankingSeq=9,7838.2,8751.1,9124.9,9303.7,9454.1,8661
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002996550&date=20170803&type=1&rankingSectionId=000&rankingSeq=10,5650.8,7026.5,7650.6,7802,7467.1,7782.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002741725&date=20170803&type=1&rankingSectionId=000&rankingSeq=11,8013.2,9920,10874.4,9865.4,11768.4,10690.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009451560&date=20170803&type=1&rankingSectionId=000&rankingSeq=12,5440.6,6979.4,5964.8,6998.9,7477.8,6028.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009452176&date=20170803&type=1&rankingSectionId=000&rankingSeq=13,4516.7,6483.9,5404.5,8299.9,7689,6785
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000555267&date=20170803&type=1&rankingSectionId=000&rankingSeq=14,5226.3,7233,9223,8295.9,8637.7,8544.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003084568&date=20170803&type=1&rankingSectionId=000&rankingSeq=15,6923.8,8339.1,8910.7,8416.8,11133.3,9170.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009453219&date=20170803&type=1&rankingSectionId=000&rankingSeq=16,3910.4,5791.9,5097.5,6306.3,6418.6,5538.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009451728&date=20170803&type=1&rankingSectionId=000&rankingSeq=17,5476.3,7115.6,8302.4,7151.6,8719.7,7294.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002741821&date=20170803&type=1&rankingSectionId=000&rankingSeq=18,5289.6,7358,7797.9,8068.5,9696,9056.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004048081&date=20170803&type=1&rankingSectionId=000&rankingSeq=19,9607.7,12066.5,9501.8,11738,12816.9,10826.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=032&aid=0002807860&date=20170803&type=1&rankingSectionId=000&rankingSeq=20,7033.6,8467.7,7558.7,7935.4,10660.5,8579.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009451926&date=20170803&type=1&rankingSectionId=000&rankingSeq=21,6307.2,7286.1,7664.3,8604.5,6673.8,9091.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009452628&date=20170803&type=1&rankingSectionId=000&rankingSeq=22,5912.2,6830.4,7393.3,7647.2,8662.4,7770.7
